date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"April 30, 1843 ",Joseph Smith--History 1:70,0.71489,of the gift of the Holy Ghost and in no,laying on hands for the gift of the Holy Ghost,Pearl of Great Price
"July 2, 1840 ",Doctrine and Covenants 49:14,0.71479,the gift of the Holy Ghost by the laying on,Holy Ghost by the laying on of the hands of the elders of the church,Doctrine and Covenants
"January 18, 1847 ",1 Nephi 4:35,0.71469,now write but few of the words which he spake,at the words which I spake Now Zoram was the,Book of Mormon
"July 9, 1884 ",Joseph Smith--Matthew 1:46,0.71463,unto you And what I the Lord say unto you,And what I say unto one I say unto all,Pearl of Great Price
"April 30, 1854 ",Joseph Smith--History 1:25,0.71457,I knew it was a revelation from God and that,I knew it and I knew that God knew it,Pearl of Great Price
"April 30, 1838 ",Joseph Smith--History 1:64,0.71453,that the city of New York City New York County,"""I went to the city of New York and presented",Pearl of Great Price
"April 15, 1837 ",1 Nephi 17:55,0.71451,thy tears but God thy Father be comforted for thy,the Lord thy God and honor thy father and thy,Book of Mormon
"April 19, 1847 ",Joshua 13:16,0.7145,of the bank of the river the river on one,bank of the river Arnon and the city that is,Old Testament
"April 28, 1880 ",Jacob 4:9,0.71444,Woodruff to speak As I arose to speak I was,able to speak and the world was and to speak,Book of Mormon
"September 29, 1837 ",Doctrine and Covenants 20:68,0.71444,of the Lord by the laying on of hands We,being confirmed by the laying on of the hands of,Doctrine and Covenants
"October 20, 1896 ",Zechariah 8:19,0.71441,up saith the Lord of hosts As I the Lord,Thus saith the Lord of hosts The fast of the,Old Testament
"February 26, 1879 ",Jeremiah 29:21,0.71437,of the Son of man First to the Saints of,of Ahab the son of Kolaiah and of Zedekiah the,Old Testament
"December 19, 1885 ",Alma 31:17,0.71436,which we thank thee O our Father and we have,we thank thee and we also thank thee that thou,Book of Mormon
"October 20, 1855 ",Moses 6:52,0.71432,name given under Heaven whereby men can be saved we,the only name which shall be given under heaven whereby,Pearl of Great Price
"July 25, 1845 ",Moses 5:24,0.71424,the Priesthood from this time forth and forever Thou shalt,For from this time forth thou shalt be the father,Pearl of Great Price
"February 8, 1854 ",Nehemiah 7:46,0.7142,with [] the children we get all the children over,The Nethinims the children of Ziha the children of Hashupha the children of Tabbaoth,Old Testament
"February 8, 1854 ",Ezra 2:43,0.7142,with [] the children we get all the children over,The Nethinims the children of Ziha the children of Hasupha the children of Tabbaoth,Old Testament
"February 8, 1854 ",Ezra 2:45,0.71417,with [] the children we get all the children over,The children of Lebanah the children of Hagabah the children of Akkub,Old Testament
"February 8, 1854 ",Ezra 2:47,0.71417,with [] the children we get all the children over,The children of Giddel the children of Gahar the children of Reaiah,Old Testament
"February 8, 1854 ",Ezra 2:44,0.71417,with [] the children we get all the children over,The children of Keros the children of Siaha the children of Padon,Old Testament
"February 8, 1854 ",Ezra 2:51,0.71417,with [] the children we get all the children over,The children of Bakbuk the children of Hakupha the children of Harhur,Old Testament
"February 8, 1854 ",Nehemiah 7:53,0.71417,with [] the children we get all the children over,The children of Bakbuk the children of Hakupha the children of Harhur,Old Testament
"February 8, 1854 ",Nehemiah 7:55,0.71417,with [] the children we get all the children over,The children of Barkos the children of Sisera the children of Tamah,Old Testament
"February 8, 1854 ",Nehemiah 7:58,0.71417,with [] the children we get all the children over,The children of Jaala the children of Darkon the children of Giddel,Old Testament
"February 8, 1854 ",Nehemiah 7:51,0.71417,with [] the children we get all the children over,The children of Gazzam the children of Uzza the children of Phaseah,Old Testament
"February 8, 1854 ",Nehemiah 7:47,0.71417,with [] the children we get all the children over,The children of Keros the children of Sia the children of Padon,Old Testament
"February 8, 1854 ",Nehemiah 7:56,0.71417,with [] the children we get all the children over,The children of Neziah the children of Hatipha,Old Testament
"February 8, 1854 ",Ezra 2:53,0.71417,with [] the children we get all the children over,The children of Barkos the children of Sisera the children of Thamah,Old Testament
"February 8, 1854 ",Nehemiah 7:48,0.71417,with [] the children we get all the children over,The children of Lebana the children of Hagaba the children of Shalmai,Old Testament
"February 8, 1854 ",Nehemiah 7:50,0.71417,with [] the children we get all the children over,The children of Reaiah the children of Rezin the children of Nekoda,Old Testament
"February 8, 1854 ",Ezra 2:54,0.71417,with [] the children we get all the children over,The children of Neziah the children of Hatipha,Old Testament
"February 8, 1854 ",Ezra 2:52,0.71417,with [] the children we get all the children over,The children of Bazluth the children of Mehida the children of Harsha,Old Testament
"February 8, 1854 ",Ezra 2:50,0.71417,with [] the children we get all the children over,The children of Asnah the children of Mehunim the children of Nephusim,Old Testament
"February 8, 1854 ",Nehemiah 7:52,0.71417,with [] the children we get all the children over,The children of Besai the children of Meunim the children of Nephishesim,Old Testament
"February 8, 1854 ",Nehemiah 7:49,0.71417,with [] the children we get all the children over,The children of Hanan the children of Giddel the children of Gahar,Old Testament
"February 8, 1854 ",Ezra 2:48,0.71417,with [] the children we get all the children over,The children of Rezin the children of Nekoda the children of Gazzam,Old Testament
"October 20, 1896 ",Zechariah 8:11,0.71417,up saith the Lord of hosts As I the Lord,this people as in the former days saith the Lord of hosts,Old Testament
"February 8, 1854 ",Nehemiah 7:54,0.71417,with [] the children we get all the children over,The children of Bazlith the children of Mehida the children of Harsha,Old Testament
"February 8, 1854 ",Ezra 2:56,0.71417,with [] the children we get all the children over,The children of Jaalah the children of Darkon the children of Giddel,Old Testament
"February 8, 1854 ",Ezra 2:49,0.71417,with [] the children we get all the children over,The children of Uzza the children of Paseah the children of Besai,Old Testament
"February 8, 1854 ",Ezra 2:46,0.71417,with [] the children we get all the children over,The children of Hagab the children of Shalmai the children of Hanan,Old Testament
"March 23, 1870 ",Moses 7:48,0.71404,and Kingdom upon the Earth and wo wo is their,saying Wo wo is me the mother of men I,Pearl of Great Price
"June 27, 1839 ",Ezekiel 1:10,0.71383,an angel of God appears unto man face to face,the face of a man and the face of a,Old Testament
"October 8, 1867 ",1 Kings 8:17,0.71378,you in the Name of the Lord God of Israel,to build an house for the name of the Lord God of Israel,Old Testament
"October 8, 1867 ",2 Chronicles 6:7,0.71378,you in the Name of the Lord God of Israel,to build an house for the name of the Lord God of Israel,Old Testament
"June 24, 1866 ",Doctrine and Covenants 138:53,0.71374,Uncle Joseph Smith Jr the Prophet and his Father Hyrum,The Prophet Joseph Smith and my father Hyrum Smith Brigham,Doctrine and Covenants
"December 19, 1841 ",3 Nephi 20:15,0.71366,I say unto you that if you do not help,And I say unto you that if the Gentiles do,Book of Mormon
"October 2, 1856 ",Alma 5:57,0.71363,Joseph Smith Jr and we say unto you that you,And now I say unto you all you that are,Book of Mormon
"December 31, 1884 ",Doctrine and Covenants 101:17,0.71362,shall not be moved out of her Place Zion shall,Zion shall not be moved out of her place notwithstanding her children are scattered,Doctrine and Covenants
"January 1, 1858 ",Ether 9:33,0.71354,prayed that the Lord would hedge up their way that,that they should hedge up the way that the people,Book of Mormon
"July 2, 1840 ",Alma 9:21,0.71352,the gift of the Holy Ghost by the laying on,the gift of the Holy Ghost and the gift of translation,Book of Mormon
"January 13, 1856 ",Joseph Smith--History 1:39,0.71347,"Lord"" ""And He shall turn the Hearts of the Fathers",to the fathers and the hearts of the children shall,Pearl of Great Price
"March 18, 1860 ",Judges 3:10,0.71342,followed him I had the spirit of the Lord upon,And the Spirit of the Lord came upon him and,Old Testament
"March 18, 1860 ",Judges 14:19,0.71342,followed him I had the spirit of the Lord upon,And the Spirit of the Lord came upon him and,Old Testament
"July 9, 1884 ",3 Nephi 11:21,0.71341,unto you And what I the Lord say unto you,And the Lord said unto him I give unto you,Book of Mormon
"October 11, 1883 ",Mosiah 7:27,0.71332,Joseph said that was God the Father He said He,God the Father of all things and said that he,Book of Mormon
"April 30, 1849 ",Jeremiah 27:3,0.713,house the King then said I am your king I,the king of Moab and to the king of the,Old Testament
"April 19, 1869 ",Doctrine and Covenants 89:1,0.71298,keep the Word of Wisdom I have laid the Benefit,A Word of Wisdom for the benefit of the council,Doctrine and Covenants
"September 10, 1843 ",Ephesians 4:12,0.71296,the ministry and the edifying of the body of Christ,For the perfecting of the saints for the work of the ministry for the edifying of the body of Christ,New Testament
"October 13, 1844 ",1 Chronicles 28:8,0.71293,of the spirit of God the Audience was still and,of the Lord and in the audience of our God,Old Testament
"March 25, 1845 ",1 Peter 1:13,0.71284,and the revelation of JESUS CHRIST Unto me that I,to be brought unto you at the revelation of Jesus Christ,New Testament
"July 28, 1860 ",1 Chronicles 4:21,0.71282,Father and the Father in me Now I do not,the father of Lecah and Laadah the father of Mareshah,Old Testament
"February 20, 1881 ",Moroni 4:3,0.71281,ask God the Eternal Father in the name of Jesus,O God the Eternal Father we ask thee in the,Book of Mormon
"April 30, 1884 ",Zephaniah 1:1,0.71281,word of the Lord unto you And the Lord will,The word of the Lord which came unto Zephaniah the,Old Testament
"February 20, 1881 ",Moroni 5:2,0.71281,ask God the Eternal Father in the name of Jesus,O God the Eternal Father we ask thee in the,Book of Mormon
"February 20, 1881 ",Doctrine and Covenants 20:77,0.71281,ask God the Eternal Father in the name of Jesus,O God the Eternal Father we ask thee in the,Doctrine and Covenants
"February 20, 1881 ",Doctrine and Covenants 20:79,0.71281,ask God the Eternal Father in the name of Jesus,O God the Eternal Father we ask thee in the,Doctrine and Covenants
"March 24, 1844 ",Numbers 26:58,0.71279,his family and all the Smith family the heads of,the Libnites the family of the Hebronites the family of,Old Testament
"October 2, 1856 ",Jeremiah 42:20,0.71255,and all that we have unto the[e] O Lord Our,the Lord our God and according unto all that the,Old Testament
"August 20, 1885 ",1 Chronicles 26:4,0.71245,Third the High Priests Fourth the seventies fifth the Elders,the second Joah the third and Sacar the fourth and Nethaneel the fifth,Old Testament
"January 13, 1881 ",Doctrine and Covenants 128:18,0.71241,concerning the great last dispensation of the fulness of times,the ushering in of the dispensation of the fulness of,Doctrine and Covenants
"July 6, 1851 ",1 Chronicles 4:21,0.7124,of the Father when the Father appointed Jesus Christ the,the father of Lecah and Laadah the father of Mareshah,Old Testament
"February 17, 1883 ",Joseph Smith--History 1:59,0.7124,translated them by the Urim and Thummim and He wanted,Urim and Thummim and the breastplate On the twentysecond day,Pearl of Great Price
"November 27, 1871 ",Mosiah 18:13,0.71238,spirit of the Lord rested upon him and he said,the Lord was upon him and he said Helam I,Book of Mormon
"February 26, 1879 ",John 3:19,0.71234,rather than the light because their deeds are Evil 12,the world and men loved darkness rather than light because their deeds were evil,New Testament
"December 31, 1860 ",Doctrine and Covenants 20:60,0.71232,"a Deacon Teacher Priest or Elder President Young said ""I",Every elder priest teacher or deacon is to be ordained,Doctrine and Covenants
"October 20, 1855 ",Doctrine and Covenants 76:34,0.71229,sin and there is no forgiveness in this world nor,Concerning whom I have said there is no forgiveness in this world nor in the world to come,Doctrine and Covenants
"January 21, 1847 ",Exodus 13:18,0.71226,the children of Israel out of the Land of Egypt,the wilderness of the Red sea and the children of Israel went up harnessed out of the land of Egypt,Old Testament
"October 20, 1855 ",Job 28:28,0.71215,"""And the Angel said unto them fear not for behold",And unto man he said Behold the fear of the,Old Testament
"December 31, 1846 ",Luke 11:50,0.71212,and the gentiles have shed the blood of the Prophets,That the blood of all the prophets which was shed,New Testament
"January 9, 1894 ",Luke 21:33,0.71203,words shall not pass away but shall be fulfilled saith,Heaven and earth shall pass away but my words shall not pass away,New Testament
"January 9, 1894 ",Matthew 24:35,0.71203,words shall not pass away but shall be fulfilled saith,Heaven and earth shall pass away but my words shall not pass away,New Testament
"February 23, 1848 ",Alma 13:24,0.71203,deal in the hearts of the children of men and,of preparing the hearts of the children of men to,Book of Mormon
"January 9, 1894 ",Mark 13:31,0.71203,words shall not pass away but shall be fulfilled saith,Heaven and earth shall pass away but my words shall not pass away,New Testament
"January 21, 1847 ",Exodus 2:23,0.71201,the children of Israel out of the Land of Egypt,the king of Egypt died and the children of Israel,Old Testament
"March 10, 1844 ",Alma 13:18,0.71196,son according to the order of the priesthood [] and,of the high priesthood according to the holy order of,Book of Mormon
"December 16, 1855 ",Alma 11:5,0.71188,here we have no gold but it is not gold,of gold a shum of gold and a limnah of gold,Book of Mormon
"December 19, 1841 ",Matthew 18:19,0.71188,I say unto you that if you do not help,Again I say unto you That if two of you,New Testament
"November 10, 1872 ",Doctrine and Covenants 84:115,0.71186,their house should be left unto them Desolate and this,their judgment is nigh and their house shall be left unto them desolate,Doctrine and Covenants
"January 13, 1856 ",Doctrine and Covenants 98:16,0.71183,"Lord"" ""And He shall turn the Hearts of the Fathers",turn the hearts of the children to their fathers and the hearts of the fathers to the children,Doctrine and Covenants
"October 20, 1896 ",Jeremiah 48:1,0.7118,up saith the Lord of hosts As I the Lord,Against Moab thus saith the Lord of hosts the God,Old Testament
"January 11, 1858 ",Enos 1:13,0.71179,one if the people want but it should be so,of himthat if it should so be that my people,Book of Mormon
"January 1, 1877 ",Doctrine and Covenants 133:31,0.71176,Everlasting hills tremble at their Presence and their Enemies become,And the boundaries of the everlasting hills shall tremble at their presence,Doctrine and Covenants
"April 2, 1885 ",Joseph Smith--Matthew 1:41,0.71174,the coming of the Son of Man I the Lord,it shall be also at the coming of the Son of Man,Pearl of Great Price
"April 13, 1840 ",1 Chronicles 27:12,0.71173,It being the ninth day of the first month of,The ninth captain for the ninth month was Abiezer the,Old Testament
"July 19, 1839 ",Doctrine and Covenants 124:129,0.71167,and also Orson Pratt and Heber Chase Kimball Br Parley,They are Heber C Kimball Parley P Pratt Orson Pratt,Doctrine and Covenants
"December 24, 1852 ",Moses 1:1,0.71166,will find in the words of God which He spake,The words of God which he spake unto Moses at,Pearl of Great Price
"December 19, 1885 ",2 Chronicles 6:30,0.71165,chargeable to no man as thou knowest for thou knowest,whose heart thou knowest for thou only knowest the hearts of the children of men,Old Testament
"June 16, 1862 ",1 Timothy 6:15,0.71161,King of Kings and Lord of Lords to rule over,blessed and only Potentate the King of kings and Lord of lords,New Testament
"January 1, 1858 ",Doctrine and Covenants 70:4,0.71158,you into Judgment and He will require the stewardship at,And an account of this stewardship will I require of them in the day of judgment,Doctrine and Covenants
"October 7, 1856 ",Moroni 6:9,0.7115,power of God and the gift of the Holy Ghost,power of the Holy Ghost for as the power of,Book of Mormon
"January 1, 1861 ",Moroni 6:9,0.7115,power of God and the Gift of the Holy Ghost,power of the Holy Ghost for as the power of,Book of Mormon
"April 7, 1844 ",Doctrine and Covenants 88:120,0.71139,name of the Lord that you may wait for your,Lord that your outgoings may be in the name of,Doctrine and Covenants
"April 7, 1844 ",Doctrine and Covenants 109:9,0.71139,name of the Lord that you may wait for your,Lord that your outgoings may be in the name of,Doctrine and Covenants
"January 7, 1848 ",2 Nephi 33:1,0.71136,the Holy Ghost a man had the more power he,the power of the Holy Ghost the power of the,Book of Mormon
"April 30, 1847 ",2 Kings 3:12,0.71128,Brigham Young said it was the word of the Lord,And Jehoshaphat said The word of the Lord is with,Old Testament
"February 12, 1853 ",Ecclesiastes 7:2,0.71125,to the House of feasting for that is the end,than to go to the house of feasting for that,Old Testament
"October 20, 1896 ",Jeremiah 35:18,0.71119,up saith the Lord of hosts As I the Lord,saith the Lord of hosts the God of Israel Because,Old Testament
"December 31, 1840 ",Doctrine and Covenants 18:32,0.71106,the gift of the Holy Ghost ^and power^ of the,to the power of the Holy Ghost which is in,Doctrine and Covenants
"January 1, 1851 ",Psalms 111:10,0.71103,"fear of the Lord is the begining of wisdom[""] He",The fear of the Lord is the beginning of wisdom,Old Testament
"April 30, 1846 ",Revelation 16:6,0.71101,have not shed the blood of Prophets I will leave,For they have shed the blood of saints and prophets,New Testament
"January 1, 1861 ",Jacob 6:8,0.71094,power of God and the Gift of the Holy Ghost,Christ and the power of God and the gift of,Book of Mormon
"October 7, 1856 ",Jacob 6:8,0.71094,power of God and the gift of the Holy Ghost,Christ and the power of God and the gift of,Book of Mormon
"April 6, 1852 ",Psalms 5:3,0.71088,read and sung Lord in the Morning thou shalt Hear,My voice shalt thou hear in the morning O Lord,Old Testament
"January 21, 1847 ",2 Chronicles 23:1,0.71087,Captains of Hundreds Captains of Fifties and Captains of Tens,the captains of hundreds Azariah the son of Jeroham and,Old Testament
"February 17, 1857 ",Job 37:4,0.71082,God his voice was as the voice of God and,After it a voice roareth he thundereth with the voice,Old Testament
"January 16, 1889 ",1 Chronicles 3:22,0.71073,spoke about 15 Minuts My sons and sons in Law,And the sons of Shechaniah Shemaiah and the sons of,Old Testament
"January 16, 1889 ",1 Chronicles 2:5,0.71073,spoke about 15 Minuts My sons and sons in Law,The sons of Pharez Hezron and Hamul,Old Testament
"January 16, 1889 ",Numbers 26:8,0.71073,spoke about 15 Minuts My sons and sons in Law,And the sons of Pallu Eliab,Old Testament
"January 16, 1889 ",1 Chronicles 7:3,0.71073,spoke about 15 Minuts My sons and sons in Law,And the sons of Uzzi Izrahiah and the sons of,Old Testament
"January 16, 1889 ",1 Chronicles 23:21,0.71073,spoke about 15 Minuts My sons and sons in Law,The sons of Merari Mahli and Mushi The sons of Mahli Eleazar and Kish,Old Testament
"March 10, 1844 ",Nehemiah 7:45,0.71071,fathers unto the Children and the hearts of the children,the children of Talmon the children of Akkub the children,Old Testament
"December 31, 1872 ",Doctrine and Covenants 138:53,0.7107,Joseph Smith Jr the Prophet 5 to Hyrum Smith Patriarch,The Prophet Joseph Smith and my father Hyrum Smith Brigham,Doctrine and Covenants
"September 1, 1875 ",Ephesians 1:10,0.71069,dispensation and fulness of times and assist in laying the,That in the dispensation of the fulness of times he,New Testament
"September 5, 1841 ",2 Nephi 29:11,0.71066,of the earth and the Islands islands of the sea,south and in the islands of the sea that they,Book of Mormon
"June 12, 1837 ",Acts 2:38,0.71059,it in the name of Jesus Christ and I returned,one of you in the name of Jesus Christ for,New Testament
"April 4, 1896 ",Malachi 4:3,0.71056,the earth shall be fulfilled Saith the Lord of hosts,day that I shall do this saith the Lord of hosts,Old Testament
"April 4, 1896 ",3 Nephi 25:3,0.71056,the earth shall be fulfilled Saith the Lord of hosts,day that I shall do this saith the Lord of Hosts,Book of Mormon
"October 7, 1889 ",Mosiah 18:13,0.71056,County Utah Territory The spirit of the Lord was poured,and may the Spirit of the Lord be poured out,Book of Mormon
"February 18, 1840 ",Genesis 36:15,0.71055,Granvill the late Duke father of the present Duke of,of Eliphaz the firstborn son of Esau duke Teman duke Omar duke Zepho duke Kenaz,Old Testament
"August 27, 1843 ",Doctrine and Covenants 135:6,0.7105,the Book of Mormon covenants and a prophet of God,Book of Mormon and this book of Doctrine and Covenants,Doctrine and Covenants
"October 8, 1848 ",Joseph Smith--Matthew 1:41,0.71043,as it were in the days of Noah and Lot,But as it was in the days of Noah so,Pearl of Great Price
"April 7, 1844 ",Doctrine and Covenants 128:18,0.7104,cannot be made perfect without us for it is necessary,the dead For we without them cannot be made perfect,Doctrine and Covenants
"March 10, 1844 ",Ecclesiastes 7:6,0.71036,as I would the crackling of thorns under a pot,For as the crackling of thorns under a pot so is the laughter of the fool this also is vanity,Old Testament
"March 23, 1857 ",Numbers 6:24,0.71033,of the Lord and we pray thee to Bless and,The Lord bless thee and keep thee,Old Testament
"June 28, 1835 ",Joseph Smith--History 1:27,0.71033,one thousand eight hundred and eight miles to preach the,the twentyfirst of September one thousand eight hundred and twentythree,Pearl of Great Price
"July 7, 1839 ",2 Nephi 33:14,0.71029,behold a quorum of Twelve Apostles of the Lamb of,of the mouth of the Lamb of God behold I,Book of Mormon
"December 31, 1840 ",Daniel 7:13,0.71026,Son of Man Desends in the clouds of Heaven to,the Son of man came with the clouds of heaven,Old Testament
"April 5, 1863 ",Numbers 27:23,0.71023,the Twelve laid hands upon him I visited him in,And he laid his hands upon him and gave him,Old Testament
"July 1, 1838 ",2 Samuel 18:2,0.71021,the house of God at the hand of their son,the hand of Abishai the son of Zeruiah Joab's brother,Old Testament
"August 27, 1843 ",Doctrine and Covenants 104:77,0.71016,another should be appointed in his stead to preside in,of his place and another shall be appointed in his stead,Doctrine and Covenants
"April 15, 1837 ",Mosiah 26:20,0.71012,of Ephraim^ thou shalt have a celestial crown Thou shalt,thou shalt have eternal life and thou shalt serve me,Book of Mormon
"July 31, 1849 ",Doctrine and Covenants 68:11,0.71009,gospel and spoke of the signs of the times I,signs of the times and the signs of the coming of the Son of Man,Doctrine and Covenants
"December 20, 1848 ",Nehemiah 8:4,0.71004,W X Y Z and 1 2 3 4 5,stood Mattithiah and Shema and Anaiah and Urijah and Hilkiah,Old Testament
"December 31, 1857 ",Doctrine and Covenants 135:1,0.71001,Prophet 5 to Hyrum Smith the Patriarch 4 to Father,Prophet and Hyrum Smith the Patriarch They were shot in,Doctrine and Covenants
"February 7, 1885 ",Doctrine and Covenants 135:1,0.71001,Prophet 5 to Hyrum Smith the Patriarch 4 to Father,Prophet and Hyrum Smith the Patriarch They were shot in,Doctrine and Covenants
"October 20, 1896 ",Jacob 2:32,0.70995,up saith the Lord of hosts As I the Lord,And I will not suffer saith the Lord of Hosts,Book of Mormon
"April 6, 1898 ",Doctrine and Covenants 135:6,0.70975,section of the Book of Doctrine and Covenants I then,Book of Mormon and this book of Doctrine and Covenants,Doctrine and Covenants
"April 6, 1837 ",1 Corinthians 12:3,0.7096,by the word of God and spirit of God that,by the Spirit of God calleth Jesus accursed and that,New Testament
"January 21, 1847 ",Doctrine and Covenants 136:17,0.70956,way and do as I have told you and fear,Go thy way and do as I have told you,Doctrine and Covenants
"June 13, 1847 ",1 Nephi 17:28,0.70948,of Israel fed with manna in the wilderness But the,And ye also know that they were fed with manna in the wilderness,Book of Mormon
"April 4, 1837 ",Abraham 1:6,0.70941,of the power of God and spirit of God and,of Libnah and the god of Mahmackrah and the god of Korash and the god of Pharaoh king of Egypt,Pearl of Great Price
"January 28, 1844 ",Numbers 26:16,0.70939,of the family [] I met with the quorum of,Of Ozni the family of the Oznites of Eri the family of the Erites,Old Testament
"January 28, 1844 ",Numbers 26:57,0.70939,of the family [] I met with the quorum of,of Kohath the family of the Kohathites of Merari the family of the Merarites,Old Testament
"January 28, 1844 ",Numbers 26:24,0.70939,of the family [] I met with the quorum of,Of Jashub the family of the Jashubites of Shimron the family of the Shimronites,Old Testament
"January 28, 1844 ",Numbers 26:6,0.70939,of the family [] I met with the quorum of,Of Hezron the family of the Hezronites of Carmi the family of the Carmites,Old Testament
"January 28, 1844 ",Numbers 26:49,0.70939,of the family [] I met with the quorum of,Of Jezer the family of the Jezerites of Shillem the family of the Shillemites,Old Testament
"January 28, 1844 ",Numbers 26:39,0.70939,of the family [] I met with the quorum of,Of Shupham the family of the Shuphamites of Hupham the family of the Huphamites,Old Testament
"January 28, 1844 ",Numbers 26:17,0.70939,of the family [] I met with the quorum of,Of Arod the family of the Arodites of Areli the family of the Arelites,Old Testament
"July 13, 1840 ",Doctrine and Covenants 88:2,0.70938,Orphan assend into the ears of the Lord of Sabaoth,up into the ears of the Lord of Sabaoth and,Doctrine and Covenants
"January 7, 1868 ",Deuteronomy 5:14,0.70927,of the seventh Day Sabbath and spoke of the organization,But the seventh day is the sabbath of the Lord,Old Testament
"January 7, 1868 ",Exodus 20:10,0.70927,of the seventh Day Sabbath and spoke of the organization,But the seventh day is the sabbath of the Lord,Old Testament
"June 24, 1894 ",Doctrine and Covenants 68:11,0.70922,the work of God and signs of the Times In,signs of the times and the signs of the coming of the Son of Man,Doctrine and Covenants
"January 22, 1843 ",1 Chronicles 23:13,0.70914,God as was Aaron and Aaron received his Call by,The sons of Amram Aaron and Moses and Aaron was,Old Testament
"October 8, 1867 ",Isaiah 24:15,0.70914,you in the Name of the Lord God of Israel,name of the Lord God of Israel in the isles of the sea,Old Testament
"January 21, 1847 ",Mosiah 7:19,0.709,the children of Israel out of the Land of Egypt,who brought the children of Israel out of the land,Book of Mormon
"January 1, 1877 ",Isaiah 15:9,0.709,remnant of the Lamanites that are left in the land,that escapeth of Moab and upon the remnant of the land,Old Testament
"April 6, 1853 ",Acts 2:38,0.70894,you in the name of Jesus Christ of Nazareth and,one of you in the name of Jesus Christ for,New Testament
"January 21, 1847 ",Exodus 6:26,0.70893,the children of Israel out of the Land of Egypt,said Bring out the children of Israel from the land of Egypt according to their armies,Old Testament
"July 13, 1840 ",Doctrine and Covenants 98:2,0.7088,Orphan assend into the ears of the Lord of Sabaoth,into the ears of the Lord of Sabaoth and are,Doctrine and Covenants
"December 24, 1861 ",Deuteronomy 21:5,0.7088,unto God I feel to bless you in the name,unto him and to bless in the name of the,Old Testament
"December 24, 1852 ",Moses 5:43,0.70877,begat Sons and daughters who went out and peopled the,And Mahujael begat Methusael and other sons and daughters And Methusael begat Lamech,Pearl of Great Price
"January 22, 1843 ",Moses 1:38,0.70873,God and though the heavens and earth should pass away,And as one earth shall pass away and the heavens,Pearl of Great Price
"April 22, 1838 ",Doctrine and Covenants 135:3,0.70869,them of the fulness of the everlasting gospel that God,the fulness of the everlasting gospel which it contained to,Doctrine and Covenants
"October 30, 1841 ",Alma 51:26,0.70867,a member of the City Council of the City of,the city of Morianton and the city of Omner and,Book of Mormon
"June 11, 1843 ",John 5:26,0.70856,in himself so the Son hath power in himself then,For as the Father hath life in himself so hath he given to the Son to have life in himself,New Testament
"February 8, 1886 ",Psalms 148:7,0.70848,all the Earth Praise the Lord The History of this,Praise the Lord from the earth ye dragons and all deeps,Old Testament
"December 31, 1840 ",Isaiah 64:4,0.70848,eye had not seen nor the ear heard nor the,heard nor perceived by the ear neither hath the eye,Old Testament
"January 6, 1856 ",Colossians 1:18,0.70846,head the Presidency of the Church is the head of,And he is the head of the body the church,New Testament
"April 30, 1879 ",Exodus 10:15,0.70842,open country the whole face of the Earth covered with,For they covered the face of the whole earth so,Old Testament
"March 10, 1844 ",Articles of Faith 1:4,0.70838,preach repentance and Baptism for the remission of sins and,Repentance third Baptism by immersion for the remission of sins,Pearl of Great Price
"July 13, 1867 ",Alma 11:5,0.70832,is great gold Excitement [] of a New gold mine,of gold a shum of gold and a limnah of gold,Book of Mormon
"September 5, 1841 ",Abraham 1:17,0.70832,Preached in the power of God and spirit of God,of Libnah and the god of Mahmackrah and the god,Pearl of Great Price
"October 20, 1896 ",Doctrine and Covenants 85:5,0.70829,up saith the Lord of hosts As I the Lord,the book of the law of God saith the Lord of Hosts,Doctrine and Covenants
"April 15, 1837 ",Exodus 23:15,0.70826,of Ephraim^ thou shalt have a celestial crown Thou shalt,Thou shalt keep the feast of unleavened bread thou shalt,Old Testament
June 20 1840 ,Psalms 146:1,0.70822,Gospel herd Praise the Lord O my Soul for all,Praise ye the Lord Praise the Lord O my soul,Old Testament
"February 26, 1879 ",Numbers 1:9,0.7082,of the Son of man First to the Saints of,Of Zebulun Eliab the son of Helon,Old Testament
"February 26, 1879 ",Numbers 1:8,0.7082,of the Son of man First to the Saints of,Of Issachar Nethaneel the son of Zuar,Old Testament
"February 26, 1879 ",Numbers 1:13,0.7082,of the Son of man First to the Saints of,Of Asher Pagiel the son of Ocran,Old Testament
"February 26, 1879 ",Mark 14:7,0.70819,I an God ye Latter Day Saints do ye not,ye will ye may do them good but me ye have not always,New Testament
"March 10, 1844 ",Doctrine and Covenants 33:11,0.70817,be baptized for the remission of your sins but he,a remission of your sins yea be baptized even by,Doctrine and Covenants
"April 7, 1844 ",Doctrine and Covenants 128:18,0.70813,children and our dead for the fulness of the dispensation,the ushering in of the dispensation of the fulness of,Doctrine and Covenants
"February 26, 1879 ",Doctrine and Covenants 133:34,0.70809,with Songs of Everlasting Joy Behold this is the Blessing,Behold this is the blessing of the everlasting God upon,Doctrine and Covenants
"June 10, 1885 ",Isaiah 64:4,0.70804,No Eye hath seen no Ear hath [heard] neither hath,heard nor perceived by the ear neither hath the eye,Old Testament
"January 21, 1847 ",2 Kings 17:7,0.70804,the children of Israel out of the Land of Egypt,up out of the land of Egypt from under the,Old Testament
