phrase_woodruff,phrase_scripture,similarity_score,verse_title,volume_title
sixth of april in the year of our lord one thousand eight hundred and thirty,of february in the year of our lord one thousand eight hundred and thirtytwo,0.6651234009822495,Doctrine and Covenants 76:11,Doctrine and Covenants
name if they will hearken unto my voice and do as i command them the,but if they will not hearken to my voice nor unto the voice of these,0.665036782763867,Doctrine and Covenants 124:46,Doctrine and Covenants
who bore testimony to the words which had been spoken he was followed by w,which he had spoken and also at the words which had been spoken by his,0.6649617624124071,Alma 20:27,Book of Mormon
thou art one of the horns of joseph to push the people together to the,horns of unicorns with them he shall push the people together to the ends of,0.6648833930483032,Deuteronomy 33:17,Old Testament
"be fulfilled when he says that ""for brass he will bring gold for iron i",for brass i will bring gold and for iron i will bring silver and for,0.6648816904184576,Isaiah 60:17,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,if thou shalt do this thing and god command thee so then thou shalt be,0.6647891953538562,Exodus 18:23,Old Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,shalt thou tarry till i come to thee and shew thee what thou shalt do,0.6647359230716114,1 Samuel 10:8,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,dwell in the field and thou shalt go even to babylon there shalt thou be,0.6645469108101447,Micah 4:10,Old Testament
ancient fathers and the children to the fathers now and those which are to come,children to their fathers and the hearts of the fathers to the children,0.6645170224094887,Doctrine and Covenants 98:16,Doctrine and Covenants
for the remission of sins but i say in the name of the lord that,not baptized in water in my name for the remission of their sins that they,0.6644702664190021,Doctrine and Covenants 84:74,Doctrine and Covenants
hear the lord say through m his servant joseph smith jr let my servant brigham,let my servant orson hyde journey with my servant orson pratt whithersoever my servant joseph,0.6644684787807644,Doctrine and Covenants 103:40,Doctrine and Covenants
j taylor 44 we met with 3 sons and 2 sons in law of john,and joelah and zebadiah the sons of jeroham of gedor,0.6644627778585125,1 Chronicles 12:7,Old Testament
j taylor 44 we met with 3 sons and 2 sons in law of john,and of the sons of immer hanani and zebadiah,0.6644627778585125,Ezra 10:20,Old Testament
god of abraham and of isaac and of jacob i am he who led the,i am the god of abraham and the god of isaac and the god of,0.6642760364402631,Matthew 22:32,New Testament
"the thoughts of the lord neither understand they his ways"" ""the lord will have them",but they know not the thoughts of the lord neither understand they his counsel for,0.6641427478399595,Micah 4:12,Old Testament
the spirit and power of god and the gift of the holy ghost that they,the gift of preaching and the gift of the holy ghost and the gift of translation,0.6641389169536346,Alma 9:21,Book of Mormon
and prepare for the day of thy visit ation thy mourning thy calamity and thy,the lord thy god and honor thy father and thy mother that thy days may,0.6640583915931333,1 Nephi 17:55,Book of Mormon
"will bring silver for wood brass for stones iron[""] and truly this is an age",for brass i will bring gold and for iron i will bring silver and for,0.6638745940385596,Isaiah 60:17,Old Testament
of gold dust and he brought me a present of 9 1/2 oz of gold,now the reckoning is thusa senine of gold a seon of gold a shum of gold and a limnah of gold,0.6637242051984292,Alma 11:5,Book of Mormon
do ye strive o! ye gentiles for this thing ye are only fuel for the,for ye have the poor with you always and whensoever ye will ye may do,0.6637050269547552,Mark 14:7,New Testament
my servant john taylor 1808 and my servant wilford woodruff and my servant orson pratt,servant wilford woodruff and also my servant willard richards be appointed to fill the places,0.6636732044122012,Doctrine and Covenants 118:6,Doctrine and Covenants
house nor this city nor any of the houses of thy saints which have been,nor thy maidservant nor thine ox nor thine ass nor any of thy cattle nor,0.6635643303152228,Deuteronomy 5:14,Old Testament
when their cup of iniquity is full cloth thy saints with salvation as with a,will i do when the cup of their iniquity is full,0.6634584105885027,Doctrine and Covenants 101:11,Doctrine and Covenants
thou shalt be a comfort unto them thou shalt be baptized the day thou art,six days thou shalt work but on the seventh day thou shalt rest in earing time and in harvest thou shalt rest,0.6634462663321189,Exodus 34:21,Old Testament
elder have sons and daughters her sons should be the priests of god and live,and the sons of hananiah pelatiah and jesaiah the sons of rephaiah the sons of,0.6634277326753997,1 Chronicles 3:21,Old Testament
in council in the evening i was baptized for the remission of my sins under,not baptized in water in my name for the remission of their sins that they,0.6632382533691518,Doctrine and Covenants 84:74,Doctrine and Covenants
time in speaking singing hearing and interpretation of tongues and in prayer with the family,nor speaking with tongues and the interpretation of tongues,0.6632303670426408,Mormon 9:7,Book of Mormon
i was mouth i promised her all should be well with her and her child,and ashan with her suburbs and bethshemesh with her suburbs,0.663126030544528,1 Chronicles 6:59,Old Testament
i was mouth i promised her all should be well with her and her child,and holon with her suburbs and debir with her suburbs,0.663126030544528,Joshua 21:15,Old Testament
i was mouth i promised her all should be well with her and her child,and jattir with her suburbs and eshtemoa with her suburbs,0.663126030544528,Joshua 21:14,Old Testament
i was mouth i promised her all should be well with her and her child,and heshbon with her suburbs and jazer with her suburbs,0.663126030544528,1 Chronicles 6:81,Old Testament
i was mouth i promised her all should be well with her and her child,and hukok with her suburbs and rehob with her suburbs,0.663126030544528,1 Chronicles 6:75,Old Testament
i was mouth i promised her all should be well with her and her child,and aijalon with her suburbs and gathrimmon with her suburbs,0.663126030544528,1 Chronicles 6:69,Old Testament
i was mouth i promised her all should be well with her and her child,and jokmeam with her suburbs and bethhoron with her suburbs,0.663126030544528,1 Chronicles 6:68,Old Testament
i was mouth i promised her all should be well with her and her child,and ramoth with her suburbs and anem with her suburbs,0.663126030544528,1 Chronicles 6:73,Old Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,and thou shalt rejoice in thy feast thou and thy son and thy daughter and,0.6630931517107644,Deuteronomy 16:14,Old Testament
elder have sons and daughters her sons should be the priests of god and live,the sons of ezer bilhan and zavan and jakan the sons of dishan uz and aran,0.662959614923136,1 Chronicles 1:42,Old Testament
elder have sons and daughters her sons should be the priests of god and live,the sons of naphtali jahziel and guni and jezer and shallum the sons of bilhah,0.662959614923136,1 Chronicles 7:13,Old Testament
elder have sons and daughters her sons should be the priests of god and live,and the sons of kenaz othniel and seraiah and the sons of othniel hathath,0.662959614923136,1 Chronicles 4:13,Old Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,if thou shalt do this thing and god command thee so then thou shalt be,0.6628938505284968,Exodus 18:23,Old Testament
attended the [[school of the prophets|school of the prophets]] in the afternoon several of the,to one another in the house of god in the school of the prophets,0.6628858138866793,Doctrine and Covenants 88:136,Doctrine and Covenants
given him he finally took uriah wife put uriah at the head of the battle,the daughter of eliam the wife of uriah the hittite,0.6628805643367499,2 Samuel 11:3,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,dwell in the field and thou shalt go even to babylon there shalt thou be,0.6627652557645572,Micah 4:10,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of hananiah pelatiah and jesaiah the sons of rephaiah the sons of,0.6627437953280056,1 Chronicles 3:21,Old Testament
with her i walked with her on her return home about a mile she sent,kedemoth also with her suburbs and mephaath with her suburbs,0.6626147065132242,1 Chronicles 6:79,Old Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,and thou shalt bring the levites before the tabernacle of the congregation and thou shalt,0.6625680268011626,Numbers 8:9,Old Testament
the ax is laid unto the root of the tree and evry tree that bringeth,the root of the tree therefore every tree that bringeth not forth good fruit shall,0.6624194077687751,Alma 5:52,Book of Mormon
are not hid from thee thou knowest the hearts and intent of the children of,o god thou knowest my foolishness and my sins are not hid from thee,0.6623977125224026,Psalms 69:5,Old Testament
party between between 90 and 100 31 between 80 and 90 235 between 70 and,and jehoiada made a covenant between him and between all the people and between the,0.6623456028080487,2 Chronicles 23:16,Old Testament
forgiveness in this world nor in the world to come this crime the apostate seeks,not have forgiveness of sins in this world nor in the world to come,0.6623057641183165,Doctrine and Covenants 84:41,Doctrine and Covenants
thou shalt labour in the temple of the lord thy god thou shalt teach thy,six days thou shalt do thy work and on the seventh day thou shalt rest,0.6622919363138331,Exodus 23:12,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,two and adaiah the son of jeroham the son of pelaliah the son of amzi,0.6622400009907053,Nehemiah 11:12,Old Testament
my servant john taylor 1808 and my servant wilford woodruff and my servant orson pratt,and also my servant john murdock and my servant hyrum smith take their journey unto,0.6621818689663089,Doctrine and Covenants 52:8,Doctrine and Covenants
spirit of inspiration the power of god and the gift of the holy ghost the,for they shall have the gift and the power of the holy ghost and if,0.6621100368456476,1 Nephi 13:37,Book of Mormon
"text [figure] ""the knowledge of god shall cover the earth as the waters cover the",be full of the knowledge of the lord as the waters cover the sea,0.6621044447122633,2 Nephi 30:15,Book of Mormon
"text [figure] ""the knowledge of god shall cover the earth as the waters cover the",be full of the knowledge of the lord as the waters cover the sea,0.6621044447122633,2 Nephi 21:9,Book of Mormon
"text [figure] ""the knowledge of god shall cover the earth as the waters cover the",be full of the knowledge of the lord as the waters cover the sea,0.6621044447122633,Isaiah 11:9,Old Testament
them pluck not up the tares while the blade is yet tender lest you destroy,but the lord saith unto them pluck not up the tares while the blade is,0.6621016336693898,Doctrine and Covenants 86:6,Doctrine and Covenants
thou shalt be a comfort unto them thou shalt be baptized the day thou art,and thou shalt write upon them all the words of this law when thou art,0.6619649094911616,Deuteronomy 27:3,Old Testament
and the love of god our father and the grace of jesus christ our lord,grace be unto you and peace from god our father and from the lord jesus christ,0.6619393154279667,Philippians 1:2,New Testament
and the love of god our father and the grace of jesus christ our lord,grace be unto you and peace from god our father and from the lord jesus christ,0.6619393154279667,1 Corinthians 1:3,New Testament
himself and calling upon the lord his god that his eyes may be opened that,his god that his eyes may be opened that he may see and his ears opened that he may hear,0.6619359397037216,Doctrine and Covenants 136:32,Doctrine and Covenants
thou shalt be a comfort unto them thou shalt be baptized the day thou art,shalt thou receive the hope which thou desirest,0.6619269427245615,Alma 22:16,Book of Mormon
to the 1st of st john the light shineth in darkness and and again the,the light shineth in darkness and the darkness comprehendeth it not nevertheless the day shall,0.6619088344584141,Doctrine and Covenants 88:49,Doctrine and Covenants
unto thee thou shalt have part in the first resurrection and thou shalt come forth,after many days thou shalt be visited in the latter years thou shalt come into,0.661872315078925,Ezekiel 38:8,Old Testament
the children and the hearts of the children to their fathers lest i come and,the children the promises made to the fathers and the hearts of the children shall,0.6618522594646365,Joseph Smith--History 1:39,Pearl of Great Price
"before the coming of the great and dreadful day of the lord"" ""and he shall",behold i will send you elijah the prophet before the coming of the great and dreadful day of the lord,0.6617901104283804,3 Nephi 25:5,Book of Mormon
"before the coming of the great and dreadful day of the lord"" ""and he shall",behold i will send you elijah the prophet before the coming of the great and dreadful day of the lord,0.6617901104283804,Malachi 4:5,Old Testament
of god on earth the spirit and power of the holy ghost and revelation shall,the spirit and by the power of the holy ghost for as the power of,0.6617811703152809,Moroni 6:9,Book of Mormon
enjoyed the spirit and power of god the holy ghost and the gift of eternal,by the power of the holy ghost which is the gift of god unto all,0.6616996788096488,1 Nephi 10:17,Book of Mormon
unto thee thou shalt have part in the first resurrection and thou shalt come forth,and thou shalt grope at noonday as the blind gropeth in darkness and thou shalt,0.661664075538788,Deuteronomy 28:29,Old Testament
heaven and earth pass away my words shall not pass away but shall be fulfilled,pass away and there shall be a new heaven and a new earth,0.6616127169171678,Doctrine and Covenants 29:23,Doctrine and Covenants
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,and all nations shall serve him and his son and his son's son until the,0.6615607430227346,Jeremiah 27:7,Old Testament
upon the wicked in the last days before the coming of the son of man,the coming of the son of man be,0.6615080940710015,Matthew 24:39,New Testament
upon the wicked in the last days before the coming of the son of man,the coming of the son of man be,0.6615080940710015,Joseph Smith--Matthew 1:43,Pearl of Great Price
his arm shall be made bare in the eyes of all nations until zion shall,earth cannot be blessed unless he shall make bare his arm in the eyes of the nations,0.6614799192232388,1 Nephi 22:10,Book of Mormon
never will be a time to all eternity but when all the gods of eternity,end of years from all eternity to all eternity,0.6614449962300432,Moses 6:67,Pearl of Great Price
turn the hearts of the fathers to the children and the hearts of the children,the hearts of the fathers to the children and the disobedient to the wisdom of,0.6610777495495365,Luke 1:17,New Testament
thee and ask thee in the name of thy son jesus christ that thou wilt,o god the eternal father we ask thee in the name of thy son jesus,0.6609893363883561,Doctrine and Covenants 20:79,Doctrine and Covenants
thee and ask thee in the name of thy son jesus christ that thou wilt,o god the eternal father we ask thee in the name of thy son jesus,0.6609893363883561,Moroni 4:3,Book of Mormon
thee and ask thee in the name of thy son jesus christ that thou wilt,o god the eternal father we ask thee in the name of thy son jesus,0.6609893363883561,Moroni 5:2,Book of Mormon
thee and ask thee in the name of thy son jesus christ that thou wilt,o god the eternal father we ask thee in the name of thy son jesus,0.6609893363883561,Doctrine and Covenants 20:77,Doctrine and Covenants
cup of their iniquity is full afternoon prayer by w woodruff who also spoke aug,will i do when the cup of their iniquity is full,0.6609891210709316,Doctrine and Covenants 101:11,Doctrine and Covenants
shed and the blood of others will be shed it is all to answer a,by the blood of him that shed it,0.6609829778348617,Numbers 35:33,Old Testament
my son thou hast spoken well i have all thou hast said in my heart,and thou hast shewed this day how that thou hast dealt well with me forasmuch,0.660897307597635,1 Samuel 24:18,Old Testament
that city having a pillar of fire by nigh and a cloud by day resting,time in a pillar of a cloud and in a pillar of fire by night,0.6606571429465928,Numbers 14:14,Old Testament
took it out of my pocket and gave it to him i soon after found,of my pocket and gave it to him when he took it and tore it,0.6605491230098758,Joseph Smith--History 1:65,Pearl of Great Price
at the coming of the son of man what are the signs of the times,for the great day of the lord to come even for the signs of the coming of the son of man,0.660504067362334,Doctrine and Covenants 45:39,Doctrine and Covenants
thou shalt labour in the temple of the lord thy god thou shalt teach thy,and thou shalt not glean thy vineyard neither shalt thou gather every grape of thy,0.6604589768103221,Leviticus 19:10,Old Testament
given him he finally took uriah wife put uriah at the head of the battle,uriah the hittite zabad the son of ahlai,0.66024234530185,1 Chronicles 11:41,Old Testament
power of the holy ghost rest upon us we heal the sick cast out devils,and to have power to heal sicknesses and to cast out devils,0.6602394879965385,Mark 3:15,New Testament
the word of god and the preparation for the coming of the son of man,the coming of the son of man be,0.6601191770275768,Matthew 24:39,New Testament
the word of god and the preparation for the coming of the son of man,the coming of the son of man be,0.6601191770275768,Joseph Smith--Matthew 1:43,Pearl of Great Price
the lord our god thou art our eternal father the father of our spirits and,but now o lord thou art our father we are the clay and thou our,0.6600560464088148,Isaiah 64:8,Old Testament
god of abraham and of isaac and of jacob i am he who led the,god who was the god of abraham and isaac and jacob and also that god,0.6600440349318766,Mosiah 7:19,Book of Mormon
shall not escape the damnation of hell what is the damnation of hell to go,them saith the lord of hosts a generation of vipers shall not escape the damnation of hell,0.6599601552731634,Doctrine and Covenants 121:23,Doctrine and Covenants
holy house which we have built unto thy name and stretch forth our hands unto,the dedication of this house unto thee the work of our hands which we have built unto thy name,0.6599209327713123,Doctrine and Covenants 109:78,Doctrine and Covenants
which i delivered to her and had some conversation with her concerning her brother lorenzo,and heshbon with her suburbs and jazer with her suburbs,0.6597949859195944,1 Chronicles 6:81,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and hukok with her suburbs and rehob with her suburbs,0.6597949859195944,1 Chronicles 6:75,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and ashan with her suburbs and bethshemesh with her suburbs,0.6597949859195944,1 Chronicles 6:59,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and aijalon with her suburbs and gathrimmon with her suburbs,0.6597949859195944,1 Chronicles 6:69,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and holon with her suburbs and debir with her suburbs,0.6597949859195944,Joshua 21:15,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and ramoth with her suburbs and anem with her suburbs,0.6597949859195944,1 Chronicles 6:73,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and jattir with her suburbs and eshtemoa with her suburbs,0.6597949859195944,Joshua 21:14,Old Testament
which i delivered to her and had some conversation with her concerning her brother lorenzo,and jokmeam with her suburbs and bethhoron with her suburbs,0.6597949859195944,1 Chronicles 6:68,Old Testament
to multiply and replenish the earth and to fill up the measure of there creation,began to multiply and to replenish the earth,0.6596979078705483,Moses 5:2,Pearl of Great Price
my son thou hast spoken well i have all thou hast said in my heart,o lord thou hast pleaded the causes of my soul thou hast redeemed my life,0.6595269507698336,Lamentations 3:58,Old Testament
the year of our lord one thousand eight hundred and thirty six joseph smith jr,of february in the year of our lord one thousand eight hundred and thirtytwo,0.65940755734312,Doctrine and Covenants 76:11,Doctrine and Covenants
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of jehaleleel ziph and ziphah tiria and asareel,0.6592994049683965,1 Chronicles 4:16,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of gomer ashchenaz and riphath and togarmah,0.6592994049683965,1 Chronicles 1:6,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of shamer ahi and rohgah jehubbah and aram,0.6592994049683965,1 Chronicles 7:34,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and adaiah and beraiah and shimrath the sons of shimhi,0.6592994049683965,1 Chronicles 8:21,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and jaresiah and eliah and zichri the sons of jeroham,0.6592994049683965,1 Chronicles 8:27,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of javan elishah and tarshish kittim and dodanim,0.6592994049683965,Genesis 10:4,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of ulla arah and haniel and rezia,0.6592994049683965,1 Chronicles 7:39,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of uzziel mishael and elzaphan and zithri,0.6592994049683965,Exodus 6:22,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of jether jephunneh and pispah and ara,0.6592994049683965,1 Chronicles 7:38,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of gomer ashkenaz and riphath and togarmah,0.6592994049683965,Genesis 10:3,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of kohath amram izhar and hebron and uzziel,0.6592994049683965,1 Chronicles 6:2,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of javan elishah and tarshish kittim and dodanim,0.6592994049683965,1 Chronicles 1:7,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of zebulun sered and elon and jahleel,0.6592994049683965,Genesis 46:14,Old Testament
and prepare for the day of thy visit ation thy mourning thy calamity and thy,and thy sons and thy daughters with thee for they be thy due and thy,0.6591505165301373,Leviticus 10:14,Old Testament
elders which has been shed for the word of god and the testimony of jesus,word of god and for the testimony of jesus christ,0.6589774327387409,Revelation 1:9,New Testament
my servant john taylor 1808 and my servant wilford woodruff and my servant orson pratt,and my servant hyrum and for them alone and let my servant joseph tarry at,0.6588797211949916,Doctrine and Covenants 124:102,Doctrine and Covenants
my son thou hast spoken well i have all thou hast said in my heart,and i also remember that thou hast said that thou hast prepared a house for,0.6587839878484827,Ether 12:32,Book of Mormon
the church of christ by the will of god the father according to his holy,according to the will of his holy spirit,0.6586091059552441,2 Nephi 2:28,Book of Mormon
i am in your midst i am your advocate with the father i have given,who was slain i am your advocate with the father,0.6585054333809395,Doctrine and Covenants 110:4,Doctrine and Covenants
into the house the king then said i am your king i will lead the,the king then the king hearkened unto them,0.6582606478924075,2 Chronicles 24:17,Old Testament
to be a king in the kingdom of god what be king in heaven and,where is the king of hamath and the king of arpad and the king of,0.6582302044082541,2 Kings 19:13,Old Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,six days shalt thou labour and do all thy work,0.6582089490028242,Exodus 20:9,Old Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,six days thou shalt labour and do all thy work,0.6582089490028242,Deuteronomy 5:13,Old Testament
hen gathereth her chickens under her wings but they would not god and angels dont,her chickens under her wings and ye would not!,0.6580372291021297,Matthew 23:37,New Testament
young preached from this text judge not that ye be not judged he gave much,i say unto you judge not that ye be not judged,0.6579714543383867,3 Nephi 14:1,Book of Mormon
of hundreds captains of fifties and captains of tens with a president and his two,heads over you captains over thousands and captains over hundreds and captains over fifties and,0.6578929682506802,Deuteronomy 1:15,Old Testament
into my kingdom but he that doeth the will of my father who is in,heaven but he that doeth the will of my father which is in heaven,0.6578508908994267,Matthew 7:21,New Testament
the prince michael the archangel and the lord administered comfort unto adam and said unto,and the lord administered comfort unto adam and said unto him i have set thee,0.657748470507817,Doctrine and Covenants 107:55,Doctrine and Covenants
thou shalt be a comfort unto them thou shalt be baptized the day thou art,thou art my servant o israel thou shalt not be forgotten of me,0.6577482779327181,Isaiah 44:21,Old Testament
see it and know that i an god ye latter day saints do ye not,know ye that ye are of the house of israel,0.6576758598749333,Mormon 7:2,Book of Mormon
hast borrowed and if thou canst not repay then go straitway and tell thy neighbor,if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,0.657552121595124,Doctrine and Covenants 136:25,Doctrine and Covenants
to understand it that he that gathereth not with us scattereth and they that have,he that is not with me is against me and he that gathereth not with me scattereth,0.657436750450468,Luke 11:23,New Testament
the father would restore the kingdom to israel sept 6 1874 sunday [figures] i wrote,israel restore me the kingdom of my father,0.6573924940791133,2 Samuel 16:3,Old Testament
thee and ask thee in the name of thy son jesus christ that thou wilt,and now we ask thee holy father in the name of jesus christ the son,0.6573867004077422,Doctrine and Covenants 109:4,Doctrine and Covenants
i will burn them up saith the lord of hosts as i the lord have,the lord and work for i am with you saith the lord of hosts,0.6573794254802667,Haggai 2:4,Old Testament
bloweth where it listeth and ye hear the sound thereof but cannot tell whence it,the wind bloweth where it listeth and thou hearest the sound thereof but canst not,0.657284275791683,John 3:8,New Testament
soon administer unto thee and reveal unto thee thy duty yea and give unto thee,i said unto thee set it by thee,0.6570380733805271,1 Samuel 9:23,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,and god said unto balaam thou shalt not go with them thou shalt not curse the people for they are blessed,0.6570204410843249,Numbers 22:12,Old Testament
the authorities to get the young men together and ordain priests teachers and deacons the,and he may also ordain other priests teachers and deacons,0.6569893693343594,Doctrine and Covenants 20:48,Doctrine and Covenants
"""i have other sheep which are not of this fold and"" he says that is",sheep i have which are not of this fold them also i must bring and,0.6569023082802725,3 Nephi 15:21,Book of Mormon
whome thou wilt but work and send by whom thou wilt but send that thy,and he said o my lord send i pray thee by the hand of him whom thou wilt send,0.6569001367204,Exodus 4:13,Old Testament
i repaired to the house of the lord to worship the god of israel with,of the house of the lord and repaired them,0.6568669973842449,2 Chronicles 29:3,Old Testament
shall fall away it is impossible to renew them again seeing they have crucified the,if they shall fall away to renew them again unto repentance seeing they crucify to,0.6568239664383286,Hebrews 6:6,New Testament
thou shalt have a residence in zion and do a great work there thou shalt,thou shalt have a place also without the camp whither thou shalt go forth abroad,0.6568099870969888,Deuteronomy 23:12,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,and thou shalt eat there before the lord thy god and thou shalt rejoice thou and thine household,0.6567967681377357,Deuteronomy 14:26,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,which thou brakest and thou shalt put them in the ark,0.6567782748163771,Deuteronomy 10:2,Old Testament
and 5 sons and 2 grand sons laid their hands upon my head and blessed,and the sons of onam were shammai and jada and the sons of shammai nadab and abishur,0.6566805503611461,1 Chronicles 2:28,Old Testament
following words o god the eternal father i ask in the name of jesus christ,o god the eternal father we ask thee in the name of thy son jesus,0.6565528607892841,Moroni 4:3,Book of Mormon
following words o god the eternal father i ask in the name of jesus christ,o god the eternal father we ask thee in the name of thy son jesus,0.6565528607892841,Doctrine and Covenants 20:77,Doctrine and Covenants
following words o god the eternal father i ask in the name of jesus christ,o god the eternal father we ask thee in the name of thy son jesus,0.6565528607892841,Moroni 5:2,Book of Mormon
following words o god the eternal father i ask in the name of jesus christ,o god the eternal father we ask thee in the name of thy son jesus,0.6565528607892841,Doctrine and Covenants 20:79,Doctrine and Covenants
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,hanan the son of maachah and joshaphat the mithnite,0.6565233283762402,1 Chronicles 11:43,Old Testament
would not rest until their righteousness goes forth as brightness and salvation as a lamp,not rest until the righteousness thereof go forth as brightness and the salvation thereof as a lamp that burneth,0.6563683504218583,Isaiah 62:1,Old Testament
blood that his testimony might rest upon all nations that the wicked might be left,his testimony with his blood that he might be honored and the wicked might be condemned,0.6562240436887145,Doctrine and Covenants 136:39,Doctrine and Covenants
month the first day of the month and the first day of the week which,in the first month in the fourteenth day of the month ye shall have the,0.6562036453690492,Ezekiel 45:21,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,but with me thou shalt be in safeguard,0.6561721270038647,1 Samuel 22:23,Old Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,and thou shalt go to thy fathers in peace thou shalt be buried in a good old age,0.6561035269778571,Genesis 15:15,Old Testament
honor power and glory unto god and the lamb both now and forever amen march,be all glory both now and forever amen,0.6560710602330092,Doctrine and Covenants 20:4,Doctrine and Covenants
on the marriage of his son and daughter he had a large company my daughter,hittite and aholibamah the daughter of anah the daughter of zibeon the hivite,0.6560667521387493,Genesis 36:2,Old Testament
obtained means and brigham young heber chase kimball orson hyde orson pratt william smith w,they are heber c kimball parley p pratt orson pratt orson hyde william smith john,0.6560356735007831,Doctrine and Covenants 124:129,Doctrine and Covenants
take their families their charriots waggons their oxen their horses their tents their armour and,their families and their lands their country and their rights and their religion,0.6559151475703098,Alma 43:47,Book of Mormon
of the lord bring an offering to the lord i wil make an offering to,offering an offering made by fire of a sweet savour unto the lord,0.6559094436584052,Numbers 15:13,Old Testament
their inhabitants destroyed when they were ripened in iniquity and that to in fulfillment of,it unto the lord or they should be destroyed when they were ripened in iniquity,0.6558550096696265,Ether 9:20,Book of Mormon
thou shalt labour in the temple of the lord thy god thou shalt teach thy,thou shalt make thy prayer unto him and he shall hear thee and thou shalt pay thy vows,0.6556916932554651,Job 22:27,Old Testament
upon that there should no sign be given but the sign of the prophet jonas,given unto it but the sign of the prophet jonas and he left them and departed,0.6555222916037327,Matthew 16:4,New Testament
j taylor 44 we met with 3 sons and 2 sons in law of john,and the sons of appaim ishi and the sons of ishi sheshan and the children of sheshan ahlai,0.6554660686524718,1 Chronicles 2:31,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,the sons of kohath amminadab his son korah his son assir his son,0.6553671487620149,1 Chronicles 6:22,Old Testament
midst who will not turn to the right hand or left if you are in,if not tell me that i may turn to the right hand or to the left,0.6553563333525927,Genesis 24:49,Old Testament
thousand and two put ten thousand to flight they command the element and they obey,how should one chase a thousand and two put ten thousand to flight except their,0.6553476186933493,Deuteronomy 32:30,Old Testament
wait until god gives us the earth a little leaven leavens the whole lump lie,a little leaven leaveneth the whole lump,0.6550275494011985,Galatians 5:9,New Testament
"power to lay down his life and power to take it again"" when he had",power to lay it down and i have power to take it again this commandment have i received of my father,0.6549834993749835,John 10:18,New Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,yet thou shalt see the land before thee but thou shalt not go thither unto,0.654933585205493,Deuteronomy 32:52,Old Testament
repent of all his sins and be baptized for the remission of his sins then,yea repent and be baptized every one of you for a remission of your sins,0.6549228540638894,Doctrine and Covenants 33:11,Doctrine and Covenants
the wrath of man ^to^ praise him the remainder will the lord restrain resolved that,surely the wrath of man shall praise thee the remainder of wrath shalt thou restrain,0.6548575314444818,Psalms 76:10,Old Testament
the gift of the holy ghost and in no other way is the gift of,heavenly gift and were made partakers of the holy ghost,0.6545601603490565,Hebrews 6:4,New Testament
heavens and earth passed away and the lord made a new heavens and new earth,in the day that the lord god made the earth and the heavens,0.654534200926951,Genesis 2:4,Old Testament
point of death his sons george albert smith and john lyman smith his sons were,and of the shilonites asaiah the firstborn and his sons,0.6544754324382285,1 Chronicles 9:5,Old Testament
